0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	-2.73931e-54
170	-1.03303e-51
171	-1.90606e-49
172	-2.29333e-47
173	-2.02332e-45
174	-1.3956e-43
175	-7.83574e-42
176	-3.6816e-40
177	-1.47694e-38
178	-5.13645e-37
179	-1.56706e-35
180	-4.23386e-34
181	-1.02083e-32
182	-2.21043e-31
183	-4.32105e-30
184	-7.65948e-29
185	-1.2357e-27
186	-1.82006e-26
187	-2.4539e-25
188	-3.03518e-24
189	-3.45038e-23
190	-3.61045e-22
191	-3.48178e-21
192	-3.09744e-20
193	-2.54379e-19
194	-1.92954e-18
195	-1.35223e-17
196	-8.75632e-17
197	-5.2389e-16
198	-2.89546e-15
199	-1.47779e-14
200	-6.96232e-14
201	-3.02661e-13
202	-1.2136e-12
203	-4.48811e-12
204	-1.5313e-11
205	-4.82541e-11
206	-1.40759e-10
207	-3.81623e-10
208	-9.67731e-10
209	-2.31593e-09
210	-5.28945e-09
211	-1.16679e-08
212	-2.51146e-08
213	-5.309e-08
214	-1.10474e-07
215	-2.26229e-07
216	-4.55526e-07
217	-9.01514e-07
218	-1.75353e-06
219	-3.35222e-06
220	-6.29757e-06
221	-1.16244e-05
222	-2.10802e-05
223	-3.75522e-05
224	-6.57056e-05
225	-0.000112908
226	-0.000190525
227	-0.000315671
228	-0.000513479
229	-0.000819918
230	-0.00128507
231	-0.00197674
232	-0.00298395
233	-0.00441984
234	-0.0064232
235	-0.00915769
236	-0.0128076
237	-0.0175694
238	-0.0236383
239	-0.0311895
240	-0.0403552
241	-0.0511985
242	-0.0636866
243	-0.0776683
244	-0.0928575
245	-0.108828
246	-0.125025
247	-0.140786
248	-0.155385
249	-0.168086
250	-0.178202
251	-0.185157
252	-0.188541
253	-0.188149
254	-0.184001
255	-0.176346
256	-0.165628
257	-0.152451
258	-0.137518
259	-0.12157
260	0.020394
261	-0.12157
262	-0.137518
263	-0.152451
264	-0.165628
265	-0.176346
266	-0.184001
267	-0.188149
268	-0.188541
269	-0.185157
270	-0.178202
271	-0.168086
272	-0.155385
273	-0.140786
274	-0.125025
275	-0.108828
276	-0.0928575
277	-0.0776683
278	-0.0636866
279	-0.0511985
280	-0.0403552
281	-0.0311895
282	-0.0236383
283	-0.0175694
284	-0.0128076
285	-0.00915769
286	-0.0064232
287	-0.00441984
288	-0.00298395
289	-0.00197674
290	-0.00128507
291	-0.000819918
292	-0.000513479
293	-0.000315671
294	-0.000190525
295	-0.000112908
296	-6.57056e-05
297	-3.75522e-05
298	-2.10802e-05
299	-1.16244e-05
300	-6.29757e-06
301	-3.35222e-06
302	-1.75353e-06
303	-9.01514e-07
304	-4.55526e-07
305	-2.26229e-07
306	-1.10474e-07
307	-5.309e-08
308	-2.51146e-08
309	-1.16679e-08
310	-5.28945e-09
311	-2.31593e-09
312	-9.67731e-10
313	-3.81623e-10
314	-1.40759e-10
315	-4.82541e-11
316	-1.5313e-11
317	-4.48811e-12
318	-1.2136e-12
319	-3.02661e-13
320	-6.96232e-14
321	-1.47779e-14
322	-2.89546e-15
323	-5.2389e-16
324	-8.75632e-17
325	-1.35223e-17
326	-1.92954e-18
327	-2.54379e-19
328	-3.09744e-20
329	-3.48178e-21
330	-3.61045e-22
331	-3.45038e-23
332	-3.03518e-24
333	-2.4539e-25
334	-1.82006e-26
335	-1.2357e-27
336	-7.65948e-29
337	-4.32105e-30
338	-2.21043e-31
339	-1.02083e-32
340	-4.23386e-34
341	-1.56706e-35
342	-5.13645e-37
343	-1.47694e-38
344	-3.6816e-40
345	-7.83574e-42
346	-1.3956e-43
347	-2.02332e-45
348	-2.29333e-47
349	-1.90606e-49
350	-1.03303e-51
351	-2.73931e-54
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
