0	0
1	-0.000583769
2	-0.003082
3	-0.0044481
4	-0.00344276
5	-0.0034834
6	-0.00440025
7	-0.00538182
8	-0.00624086
9	-0.00704575
10	-0.00786479
11	-0.0087116
12	-0.00957429
13	-0.0104372
14	-0.0112822
15	-0.0120886
16	-0.0128339
17	-0.0134942
18	-0.014045
19	-0.0144619
20	-0.0147218
21	-0.0148037
22	-0.0146904
23	-0.0143692
24	-0.0138332
25	-0.0130824
26	-0.0121244
27	-0.010975
28	-0.00965815
29	-0.00820587
30	-0.0066574
31	-0.005058
32	-0.00345723
33	-0.00190684
34	-0.000458271
35	0.000839984
36	0.00194511
37	0.00282255
38	0.00344827
39	0.00381045
40	0.0039106
41	0.00376378
42	0.00339802
43	0.00285277
44	0.00217663
45	0.00142418
46	0.000652489
47	-8.28636e-05
48	-0.000731611
49	-0.00125237
50	-0.00161556
51	-0.00180539
52	-0.00182077
53	-0.00167498
54	-0.00139412
55	-0.00101441
56	-0.000578713
57	-0.000132359
58	0.000281116
59	0.000624039
60	0.000868019
61	0.000996383
62	0.00100536
63	0.000903895
64	0.000712151
65	0.000458787
66	0.000177418
67	-9.73885e-05
68	-0.0003341
69	-0.000507729
70	-0.000602455
71	-0.000613063
72	-0.000545048
73	-0.000413381
74	-0.000240143
75	-5.13185e-05
76	0.00012679
77	0.000271066
78	0.000364519
79	0.000398276
80	0.000372378
81	0.000295286
82	0.000182212
83	5.25559e-05
84	-7.3166e-05
85	-0.000176417
86	-0.000243302
87	-0.000266413
88	-0.000245593
89	-0.00018756
90	-0.000104455
91	-1.16202e-05
92	7.50507e-05
93	0.000141725
94	0.00017879
95	0.000182223
96	0.000153954
97	0.000101216
98	3.50033e-05
99	-3.20417e-05
100	-8.79413e-05
101	-0.000123469
102	-0.000133651
103	-0.000118428
104	-8.23985e-05
105	-3.37161e-05
106	1.7618e-05
107	6.17265e-05
108	9.07113e-05
109	0.000100047
110	8.9268e-05
111	-4.23947e-05
112	-0.000107518
113	-2.47146e-05
114	8.77894e-05
115	8.33381e-05
116	-2.50693e-05
117	-0.000101625
118	-6.45864e-05
119	3.903e-05
120	0.000112019
121	9.42387e-05
122	-1.56113e-05
123	-0.000151102
124	-0.00018887
125	-4.52021e-05
126	0.000201482
127	0.000336221
128	0.000207261
129	-0.000125469
130	-0.000447481
131	-0.000547158
132	-0.000323044
133	0.00017394
134	0.000734977
135	0.00107739
136	0.00100114
137	0.000474189
138	-0.000396386
139	-0.00141942
140	-0.00237076
141	-0.00306554
142	-0.00342064
143	-0.00344736
144	-0.00320277
145	-0.00277386
146	-0.00226453
147	-0.00175484
148	-0.00129301
149	-0.000912709
150	-0.000622929
151	-0.000409519
152	-0.000258847
153	-0.000158331
154	-9.23329e-05
155	-5.10476e-05
156	-2.77348e-05
157	-1.49921e-05
158	-8.99426e-06
159	-6.42688e-06
160	-4.50341e-06
161	-3.44332e-06
162	-2.81292e-06
163	-2.61384e-06
164	-2.71262e-06
165	-2.87972e-06
166	-2.87356e-06
167	-2.535e-06
168	-1.85315e-06
169	-9.73776e-07
170	-1.44563e-07
171	3.83236e-07
172	4.5781e-07
173	9.2947e-08
174	-5.30834e-07
175	-1.133e-06
176	-1.44251e-06
177	-1.3074e-06
178	-7.59411e-07
179	-6.3055e-09
180	6.48518e-07
181	9.28605e-07
182	7.02188e-07
183	4.64849e-08
184	-7.69398e-07
185	-1.3805e-06
186	-1.46644e-06
187	-8.83154e-07
188	2.6582e-07
189	1.64993e-06
190	2.81897e-06
191	3.36096e-06
192	3.05159e-06
193	1.93984e-06
194	3.34965e-07
195	-1.30068e-06
196	-2.51493e-06
197	-3.02418e-06
198	-2.80715e-06
199	-2.09854e-06
200	-1.28516e-06
201	-7.45108e-07
202	-6.92184e-07
203	-1.0884e-06
204	-1.65976e-06
205	-2.01235e-06
206	-1.80444e-06
207	-9.07282e-07
208	5.11647e-07
209	2.02117e-06
210	3.06999e-06
211	3.1923e-06
212	2.19954e-06
213	2.83216e-07
214	-2.01663e-06
215	-3.97624e-06
216	-4.93274e-06
217	-4.52486e-06
218	-2.84048e-06
219	-4.12612e-07
220	1.94422e-06
221	3.40635e-06
222	3.43078e-06
223	1.95977e-06
224	-5.3737e-07
225	-3.2068e-06
226	-5.09619e-06
227	-5.48859e-06
228	-4.16848e-06
229	-1.52235e-06
230	1.56891e-06
231	4.01803e-06
232	4.90631e-06
233	3.81789e-06
234	1.01376e-06
235	-2.62304e-06
236	-5.86353e-06
237	-7.54358e-06
238	-6.97473e-06
239	-4.21087e-06
240	-7.25909e-08
241	4.09231e-06
242	6.84248e-06
243	7.13281e-06
244	4.69557e-06
245	1.78079e-07
246	-5.02243e-06
247	-9.18685e-06
248	-1.08346e-05
249	-9.2356e-06
250	-4.70115e-06
251	1.45611e-06
252	7.29563e-06
253	1.08523e-05
254	1.07824e-05
255	6.84411e-06
256	4.68416e-08
257	-7.59745e-06
258	-1.36621e-05
259	-1.60622e-05
260	-1.37477e-05
261	-7.10703e-06
262	2.06126e-06
263	1.10261e-05
264	1.69239e-05
265	1.76505e-05
266	1.2571e-05
267	2.81785e-06
268	-8.93978e-06
269	-1.92136e-05
270	-2.47107e-05
271	-2.33536e-05
272	-1.49972e-05
273	-1.60879e-06
274	1.31739e-05
275	2.50129e-05
276	3.01114e-05
277	2.6378e-05
278	1.41662e-05
279	-3.64965e-06
280	-2.23273e-05
281	-3.64916e-05
282	-4.16364e-05
283	-3.54792e-05
284	-1.8779e-05
285	4.64844e-06
286	2.87707e-05
287	4.68549e-05
288	5.32828e-05
289	4.51887e-05
290	2.34595e-05
291	-7.21147e-06
292	-3.92932e-05
293	-6.4215e-05
294	-7.45708e-05
295	-6.61765e-05
296	-3.94333e-05
297	4.02697e-07
298	4.41846e-05
