0	0
1	-0.000297923
2	-0.00238196
3	-0.00690301
4	-0.00818256
5	-0.00500954
6	-0.00188057
7	-0.000375776
8	3.0377e-05
9	2.30281e-05
10	-5.15969e-05
11	-0.000101085
12	-0.000114605
13	-9.46545e-05
14	-5.21841e-05
15	-2.49959e-06
16	3.94438e-05
17	6.30366e-05
18	6.43237e-05
19	4.62023e-05
20	1.6703e-05
21	-1.39507e-05
22	-3.6543e-05
23	-4.53956e-05
24	-3.95787e-05
25	-2.26038e-05
26	-8.51399e-07
27	1.86645e-05
28	3.04651e-05
29	3.20669e-05
30	2.43715e-05
31	1.09803e-05
32	-3.24131e-06
33	-1.38272e-05
34	-1.80599e-05
35	-1.56151e-05
36	-8.37009e-06
37	4.73205e-07
38	7.59947e-06
39	1.06947e-05
40	9.1093e-06
41	3.89405e-06
42	-2.74045e-06
43	-8.3041e-06
44	-1.09162e-05
45	-9.89913e-06
46	-5.89959e-06
47	-5.39197e-07
48	4.24309e-06
49	6.89945e-06
50	6.77977e-06
51	4.27527e-06
52	5.79616e-07
53	-2.8146e-06
54	-4.68114e-06
55	-4.47851e-06
56	-2.48246e-06
57	3.91727e-07
58	2.98614e-06
59	4.35248e-06
60	4.08777e-06
61	2.43816e-06
62	1.50583e-07
63	-1.85212e-06
64	-2.83633e-06
65	-2.52149e-06
66	-1.15014e-06
67	6.48161e-07
68	2.13115e-06
69	2.7406e-06
70	2.30495e-06
71	1.07589e-06
72	-4.03216e-07
73	-1.53367e-06
74	-1.90213e-06
75	-1.43039e-06
76	-3.81211e-07
77	7.72046e-07
78	1.5508e-06
79	1.66421e-06
80	1.11303e-06
81	1.68386e-07
82	-7.5757e-07
83	-1.28972e-06
84	-1.24088e-06
85	-6.75751e-07
86	1.32898e-07
87	8.3088e-07
88	1.13471e-06
89	9.44652e-07
90	3.74115e-07
91	-3.11656e-07
92	-8.16595e-07
93	-9.40252e-07
94	-6.56215e-07
95	-1.12346e-07
96	4.42742e-07
97	7.71527e-07
98	7.48086e-07
99	4.05092e-07
100	-8.97286e-08
101	-5.13666e-07
102	-6.8813e-07
103	-5.53113e-07
104	-1.86249e-07
105	2.38775e-07
106	5.33185e-07
107	5.76194e-07
108	3.63913e-07
109	4.53423e-09
110	-3.35302e-07
111	3.66224e-07
112	-3.40211e-07
113	1.24019e-07
114	3.8765e-07
115	-8.57456e-07
116	6.21122e-07
117	4.97483e-07
118	-1.52522e-06
119	1.02275e-06
120	1.03293e-06
121	-2.38082e-06
122	7.2868e-07
123	2.5815e-06
124	-2.8636e-06
125	-1.62973e-06
126	5.01873e-06
127	-5.39331e-07
128	-6.98741e-06
129	4.21392e-06
130	8.2692e-06
131	-9.23185e-06
132	-9.11555e-06
133	1.5571e-05
134	1.02482e-05
135	-2.49745e-05
136	-1.53072e-05
137	3.33538e-05
138	1.66055e-05
139	-6.66273e-05
140	-7.87971e-05
141	-1.733e-06
142	-3.9409e-05
143	-0.000314677
144	-0.000642351
145	-0.000832899
146	-0.00112774
147	-0.0020416
148	-0.00370077
149	-0.00556848
150	-0.00702455
151	-0.00812842
152	-0.00954733
153	-0.0115744
154	-0.0132779
155	-0.0128282
156	-0.00893232
157	-0.00222837
158	0.00454871
159	0.007864
160	0.00530463
161	0.00264242
162	-0.000800769
163	-0.00492637
164	-0.0095974
165	-0.0146479
166	-0.0198936
167	-0.0251434
168	-0.0302105
169	-0.0349221
170	-0.0391279
171	-0.042706
172	-0.0455674
173	-0.0476571
174	-0.048954
175	-0.0494688
176	-0.0492398
177	-0.0483285
178	-0.0468143
179	-0.0447887
180	-0.0423499
181	-0.039598
182	-0.0366307
183	-0.0335393
184	-0.0304066
185	-0.0273046
186	-0.0242937
187	-0.0214223
188	-0.0187268
189	-0.0162328
190	-0.0139556
191	-0.011902
192	-0.0100713
193	-0.00845703
194	-0.00704812
195	-0.0058304
196	-0.00478765
197	-0.00390265
198	-0.003158
199	-0.00253673
200	-0.00202278
201	-0.00160126
202	-0.00125861
203	-0.000982637
204	-0.000762454
205	-0.000588441
206	-0.000452154
207	-0.000346254
208	-0.000264456
209	-0.000201482
210	-0.000153009
211	-0.000115604
212	-8.66307e-05
213	-6.41305e-05
214	-4.66841e-05
215	-3.32685e-05
216	-2.31261e-05
217	-1.56582e-05
218	-1.03533e-05
219	-6.74885e-06
220	-4.42187e-06
221	-2.99652e-06
222	-2.15811e-06
223	-1.66369e-06
224	-1.34437e-06
225	-1.09804e-06
226	-8.75025e-07
227	-6.60956e-07
228	-4.5995e-07
229	-2.82383e-07
230	-1.36666e-07
231	-2.62889e-08
232	5.04859e-08
233	9.89785e-08
234	1.26127e-07
235	1.38743e-07
236	1.42775e-07
237	1.4258e-07
238	1.41288e-07
239	1.40557e-07
240	1.4107e-07
241	1.428e-07
242	1.45276e-07
243	1.47968e-07
244	1.50538e-07
245	1.52863e-07
246	1.55192e-07
247	1.57683e-07
248	1.60421e-07
249	1.63346e-07
250	1.6614e-07
251	1.68547e-07
252	1.70417e-07
253	1.71843e-07
254	1.73178e-07
255	1.74682e-07
256	1.76492e-07
257	1.78596e-07
258	1.80629e-07
259	1.82302e-07
260	1.83434e-07
261	1.84104e-07
262	1.84636e-07
263	1.85331e-07
264	1.86363e-07
265	1.87737e-07
266	1.89059e-07
267	1.90006e-07
268	1.90413e-07
269	1.90298e-07
270	1.89979e-07
271	1.89838e-07
272	1.90073e-07
